"genus","DNA","RNA","ALL","CroplandSize","PastureSize","TotalPopulationSize","Elevation","DistanceToClosestTown","MammalSympatry","AdultBodyMass_g","AdultForearmLen_mm","DietBreadth","LitterSize","LittersPerYear","PopulationGrpSize","TrophicLevel","BodyMassValue","RWL","AR","Forearm","Mass","Pulse","GroupSize","Lifespan","CleanDataSize","CleanQ30","TotalContigLength","ContigCount","neighborSampleNum","neighborBatGenus","neighborDNAvirusMean","neighborRNAvirusMean"
"Chaerephon",0,0,0,0,0,13.97945309,347,180044.9604,98,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,1852866591,89.4,56527097,"103271",24,3,0,0
"Chaerephon",0,0,0,0,0,13.97945309,347,180044.9604,98,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,3488999088,90,89242730,"95762",24,3,0,0
"Chaerephon",0,0,0,0,0,13.97945309,347,180044.9604,98,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,5475207154,87.32,96482727,"151757",24,3,0,0
"Mops",0,0,0,0,0,13.97945309,347,180044.9604,98,26.74777778,42.5175,1,1.02,1.8,4.094344562,3,23.96533333,56.37978716,9,51.4066667,29.42,2,60,120,4136714250,85.14,117425300,"204269",24,3,0,0
"Coleura",6,2,8,41.79690933,37.71321106,8923.572266,114,13008.47585,123,10.66,51.17,1,1,1.5,9.670924779,3,10.62,37.10854325,6.500000005,52.98250002,11.07,1.25,12640.99998,240,5454677680,86.49,27429451,"53455",23,4,0,0
"Coleura",5,2,7,41.79690933,37.71321106,8923.572266,114,13008.47585,123,10.66,51.17,1,1,1.5,9.670924779,3,10.62,37.10854325,6.500000005,52.98250002,11.07,1.25,12640.99998,240,8763382793,85.76,107050027,"185109",23,4,0,0
"Coleura",4,3,7,41.79690933,37.71321106,8923.572266,114,13008.47585,123,10.66,51.17,1,1,1.5,9.670924779,3,10.62,37.10854325,6.500000005,52.98250002,11.07,1.25,12640.99998,240,3041000532,89.51,14157253,"19187",23,4,0,0
"Coleura",2,1,3,41.79690933,37.71321106,8923.572266,114,13008.47585,123,10.66,51.17,1,1,1.5,9.670924779,3,10.62,37.10854325,6.500000005,52.98250002,11.07,1.25,12640.99998,240,9218217708,88.29,436405405,"748044",23,4,0,0
"Coleura",0,1,1,41.79690933,37.71321106,8923.572266,114,13008.47585,123,10.66,51.17,1,1,1.5,9.670924779,3,10.62,37.10854325,6.500000005,52.98250002,11.07,1.25,12640.99998,240,10186874540,86.65,168107870,"349363",23,4,0,0
"Chaerephon",0,0,0,36.6553688,36.87960815,33090.53125,1283,121435.4356,124,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,3441319923,88.74,118726338,"165432",19,1,0.157894736842105,0.210526315789474
"Chaerephon",2,0,2,36.6553688,36.87960815,33090.53125,1283,121435.4356,124,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,3775913063,88.97,195653554,"336585",19,1,0.105263157894737,0.210526315789474
"Chaerephon",0,0,0,36.6553688,36.87960815,33090.53125,1283,121435.4356,124,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,5564475355,86.29,359210134,"685872",19,1,0.157894736842105,0.210526315789474
"Chaerephon",0,0,0,36.6553688,36.87960815,33090.53125,1283,121435.4356,124,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,1912681591,85.76,26849005,"44210",19,1,0.157894736842105,0.210526315789474
"Coleura",0,1,1,41.79690933,37.71321106,8923.572266,114,13008.47585,123,10.66,51.17,1,1,1.5,9.670924779,3,10.62,37.10854325,6.500000005,52.98250002,11.07,1.25,12640.99998,240,8446609858,85.25,118345896,"242943",23,4,0,0
"Chaerephon",0,0,0,36.6553688,36.87960815,33090.53125,1283,121435.4356,124,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,5709554540,86.59,365644191,"712556",19,1,0.157894736842105,0.210526315789474
"Chaerephon",0,0,0,36.6553688,36.87960815,33090.53125,1283,121435.4356,124,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,1698881352,87.66,92765682,"129882",19,1,0.157894736842105,0.210526315789474
"Chaerephon",0,0,0,36.6553688,36.87960815,33090.53125,1283,121435.4356,124,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,2223587078,88.22,101919004,"165293",19,1,0.157894736842105,0.210526315789474
"Chaerephon",0,0,0,36.6553688,36.87960815,33090.53125,1283,121435.4356,124,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,2411667688,86.13,58129259,"106400",19,1,0.157894736842105,0.210526315789474
"Chaerephon",1,1,2,36.6553688,36.87960815,33090.53125,1283,121435.4356,124,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,4879940890,88.29,199646065,"320413",19,1,0.105263157894737,0.157894736842105
"Chaerephon",0,0,0,36.6553688,36.87960815,33090.53125,1283,121435.4356,124,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,4866114228,88.67,218284780,"280605",19,1,0.157894736842105,0.210526315789474
"Chaerephon",1,1,2,36.6553688,36.87960815,33090.53125,1283,121435.4356,124,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,5484279328,87.12,189787030,"351384",19,1,0.105263157894737,0.157894736842105
"Chaerephon",0,1,1,36.6553688,36.87960815,33090.53125,1283,121435.4356,124,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,6302162859,87.22,452689498,"831271",19,1,0.157894736842105,0.157894736842105
"Chaerephon",0,0,0,36.6553688,36.87960815,33090.53125,1283,121435.4356,124,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,1871529476,87.9,63863575,"99253",19,1,0.157894736842105,0.210526315789474
"Chaerephon",0,0,0,36.6553688,36.87960815,33090.53125,1283,121435.4356,124,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,7542394887,87.01,632896484,"1064061",19,1,0.157894736842105,0.210526315789474
"Chaerephon",0,0,0,36.6553688,36.87960815,33090.53125,1283,121435.4356,124,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,2123624746,88.98,38610542,"62541",19,1,0.157894736842105,0.210526315789474
"Chaerephon",0,0,0,36.6553688,36.87960815,33090.53125,1283,121435.4356,124,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,1808402481,84.57,63639196,"107954",19,1,0.157894736842105,0.210526315789474
"Chaerephon",0,1,1,36.6553688,36.87960815,33090.53125,1283,121435.4356,124,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,2388897913,84.99,50223294,"100420",19,1,0.157894736842105,0.157894736842105
"Chaerephon",0,0,0,36.6553688,36.87960815,33090.53125,1283,121435.4356,124,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,3859947497,86.87,136258397,"292353",19,1,0.157894736842105,0.210526315789474
"Chaerephon",0,0,0,36.6553688,36.87960815,33090.53125,1283,121435.4356,124,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,4295588966,87.29,40759950,"83038",19,1,0.157894736842105,0.210526315789474
"Chaerephon",0,0,0,36.6553688,36.87960815,33090.53125,1283,121435.4356,124,16.08875,44.11785714,1,0.995,2.5,5.466553485,3,15.39944444,66.95579193,8.900000007,43.63833334,15.01625,2,4015.000004,60,4686987321,87.42,220253855,"464378",19,1,0.157894736842105,0.210526315789474
"Rousettus",0,3,3,36.99089813,18.07704353,242149.3281,2027,6152.391862,153,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,10437351737,89.29,773263435,"805152",41,2,0,0
"Rousettus",0,4,4,36.99089813,18.07704353,242149.3281,2027,6152.391862,153,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,3976012736,89.08,262872109,"511604",41,2,0,0
"Rousettus",0,1,1,36.99089813,18.07704353,242149.3281,2027,6152.391862,153,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,3429754797,89.58,156798609,"353885",41,2,0,0
"Rousettus",0,1,1,36.99089813,18.07704353,242149.3281,2027,6152.391862,153,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,12237913643,89.61,1020981910,"1546520",41,2,0,0
"Rousettus",0,0,0,36.99089813,18.07704353,242149.3281,2027,6152.391862,153,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,792523121,89.72,18738201,"36151",41,2,0,0
"Rousettus",0,1,1,36.99089813,18.07704353,242149.3281,2027,6152.391862,153,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,13413817642,91.52,1137415536,"1388608",41,2,0,0
"Rousettus",0,1,1,36.99089813,18.07704353,242149.3281,2027,6152.391862,153,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,12705599972,90.05,852379534,"965167",41,2,0,0
"Rousettus",0,0,0,36.99089813,18.07704353,242149.3281,2027,6152.391862,153,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,5094073698,90.74,417994094,"685446",41,2,0,0
"Rousettus",0,2,2,36.99089813,18.07704353,242149.3281,2027,6152.391862,153,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,7066958124,90.48,677566797,"808307",41,2,0,0
"Rousettus",0,2,2,36.99089813,18.07704353,242149.3281,2027,6152.391862,153,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,7488761477,90.38,593839511,"803638",41,2,0,0
"Rousettus",0,1,1,36.99089813,18.07704353,242149.3281,2027,6152.391862,153,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,3257394378,89.77,192265681,"400097",41,2,0,0
"Rousettus",0,3,3,36.99089813,18.07704353,242149.3281,2027,6152.391862,153,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,11338710528,91.26,758590896,"1031655",41,2,0,0
"Rousettus",0,2,2,36.99089813,18.07704353,242149.3281,2027,6152.391862,153,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,5127016200,91.71,472906121,"799322",41,2,0,0
"Rousettus",0,1,1,36.99089813,18.07704353,242149.3281,2027,6152.391862,153,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,1856604646,87.57,38197444,"83828",41,2,0,0
"Rousettus",0,0,0,36.99089813,18.07704353,242149.3281,2027,6152.391862,153,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,14062681586,90.72,1005121279,"1212211",41,2,0,0
"Rousettus",1,2,3,36.99089813,18.07704353,242149.3281,2027,6152.391862,153,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,10700621782,88.97,720619196,"1002111",41,2,0,0
"Rousettus",1,1,2,36.99089813,18.07704353,242149.3281,2027,6152.391862,153,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,1926115545,89.35,69243358,"160448",41,2,0,0
"Rousettus",0,3,3,36.99089813,18.07704353,242149.3281,2027,6152.391862,153,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,6322960238,91.13,594662539,"850612",41,2,0,0
"Rousettus",1,1,2,36.99089813,18.07704353,242149.3281,2027,6152.391862,153,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,2359712643,86.81,57465274,"130826",41,2,0,0
"Rousettus",0,3,3,36.99089813,18.07704353,242149.3281,2027,6152.391862,153,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,21190244045,92.71,1316460390,"1366991",41,2,0,0
"Rousettus",0,1,1,36.99089813,18.07704353,242149.3281,2027,6152.391862,153,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,13518025490,91.52,829238014,"1048602",41,2,0,0
"Rousettus",0,1,1,18.40135002,37.02971649,3291.423096,15,50742.25411,122,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,18348005995,87.88,466083058,"1084066",22,2,0,0.545454545454545
"Rousettus",0,1,1,6.209312916,13.79995728,3525.800049,6,71237.20601,103,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,1909558745,95.73,120497436,"233566",25,7,0,0
"Rousettus",0,2,2,6.209312916,13.79995728,3525.800049,6,71237.20601,103,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,7860220308,92.98,536970459,"786020",25,7,0,0
"Rousettus",0,0,0,18.40135002,37.02971649,3291.423096,15,50742.25411,122,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,4667716683,88.09,56798328,"95840",22,2,0,0.590909090909091
"Rousettus",0,0,0,6.209312916,13.79995728,3525.800049,6,71237.20601,103,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,22782130334,95.89,1295437831,"1525494",25,7,0,0
"Rousettus",0,2,2,23.89992523,25.62348747,122112.4063,10,87016.01165,99,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,1711266195,80.84,1051549,"1788",9,1,0.111111111111111,0.555555555555556
"Rousettus",0,0,0,23.89992523,25.62348747,122112.4063,10,87016.01165,99,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,3401646961,83.2,3671702,"8948",9,1,0.111111111111111,0.666666666666667
"Rousettus",0,0,0,8.551987648,8.708205223,466665.7813,16,3961.420109,9,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,1243075612,93.77,44570318,"100465",27,2,0.037037037037037,0.444444444444444
"Rousettus",0,0,0,8.551987648,8.708205223,466665.7813,16,3961.420109,9,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,8084359626,93.1,466661764,"692978",27,2,0.037037037037037,0.444444444444444
"Rousettus",0,1,1,23.89992523,25.62348747,122112.4063,10,87016.01165,99,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,8428090809,83.98,19949341,"46065",9,1,0.111111111111111,0.555555555555556
"Rousettus",0,0,0,8.551987648,8.708205223,466665.7813,16,3961.420109,9,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,17561209657,95.66,1124245946,"1386361",27,2,0.037037037037037,0.444444444444444
"Rousettus",0,2,2,8.551987648,8.708205223,466665.7813,16,3961.420109,9,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,4496980213,93.82,184175211,"397909",27,2,0.037037037037037,0.407407407407407
"Rousettus",1,2,3,8.551987648,8.708205223,466665.7813,16,3961.420109,9,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,5557070287,95.62,482944445,"722271",27,2,0,0.407407407407407
"Rousettus",0,0,0,8.551987648,8.708205223,466665.7813,16,3961.420109,9,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,1403661316,95.61,102797501,"179606",27,2,0.037037037037037,0.444444444444444
"Rousettus",0,0,0,8.551987648,8.708205223,466665.7813,16,3961.420109,9,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,10523804825,94.28,687299458,"833916",27,2,0.037037037037037,0.444444444444444
"Rousettus",0,0,0,8.551987648,8.708205223,466665.7813,16,3961.420109,9,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,10527909034,96.24,838428231,"1091504",27,2,0.037037037037037,0.444444444444444
"Rousettus",0,3,3,23.89992523,25.62348747,122112.4063,10,87016.01165,99,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,12676659468,93.32,982342724,"1202775",9,1,0.111111111111111,0.555555555555556
"Rousettus",0,0,0,23.89992523,25.62348747,122112.4063,10,87016.01165,99,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,11034959104,93.99,920320676,"1265666",9,1,0.111111111111111,0.666666666666667
"Rousettus",0,2,2,23.89992523,25.62348747,122112.4063,10,87016.01165,99,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,7289944699,95.93,632787029,"933979",9,1,0.111111111111111,0.555555555555556
"Rousettus",1,1,2,23.89992523,25.62348747,122112.4063,10,87016.01165,99,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,9342225975,95.67,738632861,"1038188",9,1,0,0.555555555555556
"Rousettus",0,0,0,23.89992523,25.62348747,122112.4063,10,87016.01165,99,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,1544581854,96.25,24752526,"48495",9,1,0.111111111111111,0.666666666666667
"Rousettus",0,0,0,23.89992523,25.62348747,122112.4063,10,87016.01165,99,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,6888957191,95.16,724303739,"1130434",9,1,0.111111111111111,0.666666666666667
"Rousettus",0,1,1,23.89992523,25.62348747,122112.4063,10,87016.01165,99,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,2773927772,83.75,1980956,"4161",9,1,0.111111111111111,0.555555555555556
"Rousettus",0,1,1,18.40135002,37.02971649,3291.423096,15,50742.25411,122,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,3113996879,85.32,766806,"1641",22,2,0,0.545454545454545
"Eidolon",0,0,0,8.551987648,8.708205223,466665.7813,16,3961.420109,9,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,3606210537,94.81,218119080,"397346",27,2,0.037037037037037,0.444444444444444
"Eidolon",0,1,1,8.551987648,8.708205223,466665.7813,16,3961.420109,9,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,7626607722,90.95,262767698,"464811",27,2,0.037037037037037,0.407407407407407
"Rousettus",0,0,0,18.40135002,37.02971649,3291.423096,15,50742.25411,122,83.0575,81.97333333,2.25,1.03125,2,5.156012683,1.25,79.597,47.97856747,5.999999995,82.4516667,90.37499998,2,1000.999999,274.8,8242999233,89.09,158124686,"303370",22,2,0,0.590909090909091
"Eidolon",0,1,1,8.551987648,8.708205223,466665.7813,16,3961.420109,9,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,9346903854,93.77,597835832,"934624",27,2,0.037037037037037,0.407407407407407
"Eidolon",0,1,1,8.551987648,8.708205223,466665.7813,16,3961.420109,9,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,614560195,95.43,14105290,"13763",27,2,0.037037037037037,0.407407407407407
"Eidolon",0,1,1,8.551987648,8.708205223,466665.7813,16,3961.420109,9,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,10708730898,96.37,1088801606,"1513949",27,2,0.037037037037037,0.407407407407407
"Eidolon",0,0,0,8.551987648,8.708205223,466665.7813,16,3961.420109,9,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,7409429113,96.99,412428619,"590936",27,2,0.037037037037037,0.444444444444444
"Eidolon",0,1,1,8.551987648,8.708205223,466665.7813,16,3961.420109,9,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,8810347674,90.49,65289532,"139294",27,2,0.037037037037037,0.407407407407407
"Eidolon",0,0,0,8.551987648,8.708205223,466665.7813,16,3961.420109,9,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,7790575661,95.4,567780088,"827303",27,2,0.037037037037037,0.444444444444444
"Eidolon",0,0,0,8.551987648,8.708205223,466665.7813,16,3961.420109,9,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,1249662332,91.53,4488020,"9225",27,2,0.037037037037037,0.444444444444444
"Eidolon",0,1,1,8.551987648,8.708205223,466665.7813,16,3961.420109,9,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,1115872726,94.8,22030774,"25285",27,2,0.037037037037037,0.407407407407407
"Eidolon",0,1,1,8.551987648,8.708205223,466665.7813,16,3961.420109,9,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,838358716,85.98,3973899,"5913",27,2,0.037037037037037,0.407407407407407
"Eidolon",0,1,1,8.551987648,8.708205223,466665.7813,16,3961.420109,9,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,846123821,94.12,23070338,"42586",27,2,0.037037037037037,0.407407407407407
"Eidolon",0,0,0,8.551987648,8.708205223,466665.7813,16,3961.420109,9,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,760364996,89.98,22921253,"36475",27,2,0.037037037037037,0.444444444444444
"Eidolon",0,0,0,8.551987648,8.708205223,466665.7813,16,3961.420109,9,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,2114210410,95.98,120056711,"218972",27,2,0.037037037037037,0.444444444444444
"Eidolon",0,1,1,8.551987648,8.708205223,466665.7813,16,3961.420109,9,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,621691484,96.05,11381025,"17065",27,2,0.037037037037037,0.407407407407407
"Eidolon",0,0,0,8.551987648,8.708205223,466665.7813,16,3961.420109,9,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,14467850078,91.66,296068570,"543612",27,2,0.037037037037037,0.444444444444444
"Eidolon",0,0,0,8.551987648,8.708205223,466665.7813,16,3961.420109,9,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,1591261463,95.97,73924033,"147549",27,2,0.037037037037037,0.444444444444444
"Eidolon",0,0,0,8.551987648,8.708205223,466665.7813,16,3961.420109,9,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,6124123896,96.15,404490092,"559972",27,2,0.037037037037037,0.444444444444444
"Eidolon",0,0,0,8.551987648,8.708205223,466665.7813,16,3961.420109,9,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,2417269899,93.09,128261844,"248115",27,2,0.037037037037037,0.444444444444444
"Eidolon",0,1,1,8.551987648,8.708205223,466665.7813,16,3961.420109,9,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,1023764597,96.2,31187735,"55398",27,2,0.037037037037037,0.407407407407407
"Eidolon",0,0,0,2.875540257,17.96996498,1857.766968,544,127547.3742,132,276.095,124.11,3,1.15,1,10.81977828,1,268.53,47.11269039,6.900000004,123.15,261.9999998,1,549999.9994,261.99,2172085031,83.66,4461363,"9190",58,4,0,0
